zone_id,zone_description,timestamp,deformation_mm,gap_mm,vibration_level,temperature,load_estimate,dt,deformation_rate,damage_acceleration,gap_growth_rate,avg_vibration,vibration_sensitivity,temp_change,thermal_effect,sri,dpr,etc,urgency_category,urgency_explanation
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-03 04:00:00,6.6149,0.9769,0.5356,28.66,966.1,4.0,0.01207499698125059,-0.0001312499343750517,0.0019249995187501302,0.3339666666666667,0.036156185722322196,10.469999999999999,0.004613180075149883,0.055164844245183996,-0.0007986440577600086,inf,Monitor,Zone condition is stable (SRI: 0.055). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-03 08:00:00,6.6586,0.982,0.4354,29.01,760.4,4.0,0.010924997268750757,-0.0002874998562499944,0.001274999681250078,0.4079,0.0267834530161749,0.3500000000000014,0.12485678612346857,0.051451593281986015,-0.000928312508721368,inf,Monitor,Zone condition is stable (SRI: 0.051). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-03 12:00:00,6.6947,0.9891,0.3302,16.54,1064.6,4.0,0.009024997743750625,-0.0004749997625000922,0.0017749995562501098,0.43373333333333336,0.02080766277917579,-12.470000000000002,-0.0028949481070527938,0.048262113469681914,-0.0007973697537335868,inf,Monitor,Zone condition is stable (SRI: 0.048). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-03 16:00:00,6.7401,0.996,0.47,6.8,1118.1,4.0,0.01134999716250068,0.0005812497093750864,0.001724999568750112,0.41186666666666666,0.02755738816391838,-9.739999999999998,-0.004661191443654141,0.053762638420113244,0.0013751308938251092,542.6664217426812,Monitor,Zone condition is stable (SRI: 0.054). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-03 20:00:00,6.7875,1.0026,0.2461,6.95,1110.8,4.0,0.011849997037500656,0.00012499993750000968,0.001649999587500088,0.34876666666666667,0.03397676496435734,0.15000000000000036,0.3159978933473747,0.05522870653520167,0.00036651693714287215,2032.02422040998,Monitor,Zone condition is stable (SRI: 0.055). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-04 00:00:00,6.8362,1.0086,0.5147,16.6,481.5,4.0,0.012174996956250808,8.12499593750481e-05,0.001499999625000095,0.4102666666666666,0.029675740852721705,9.650000000000002,0.005046631601385345,0.054541277559504636,-0.00017185720095995823,inf,Monitor,Zone condition is stable (SRI: 0.055). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-04 04:00:00,6.8782,1.0131,0.1483,31.15,441.9,4.0,0.01049999737500061,-0.00041874979062510206,0.0011249997187500573,0.3030333333333333,0.03464953049874638,14.549999999999997,0.0028865977397527207,0.05457951742691352,9.559964462229694e-06,9999.0,Monitor,Zone condition is stable (SRI: 0.055). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-04 08:00:00,6.9146,1.0201,0.2486,29.59,499.9,4.0,0.009099997725000676,-0.000349999825000027,0.0017499995625001386,0.3038666666666667,0.029947239286182724,-1.5599999999999987,-0.023333348290608173,0.05132679139451192,-0.0008131813048050737,inf,Monitor,Zone condition is stable (SRI: 0.051). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-04 12:00:00,6.9585,1.0251,0.5462,20.57,385.3,4.0,0.010974997256250642,0.00046874976562505014,0.0012499996875000514,0.3143666666666666,0.034911342418327516,-9.02,-0.004866962845561272,0.05552450871355201,0.0010494290674027554,709.410015799314,Monitor,Zone condition is stable (SRI: 0.056). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-04 16:00:00,7.0067,1.0284,0.1318,7.71,1031.4,4.0,0.01204999698750087,0.00026874986562509036,0.0008249997937500717,0.3088666666666667,0.039013462035523964,-12.86,-0.003748056279009078,0.05717685636324475,0.00041308680915148335,1798.2252814186427,Monitor,Zone condition is stable (SRI: 0.057). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-04 20:00:00,7.0544,1.0347,0.1469,7.97,1109.6,4.0,0.011924997018750709,-3.1249984375044055e-05,0.0015749996062500915,0.27496666666666664,0.043368724633383725,0.2599999999999998,0.1834608328429502,0.0593581713953791,0.0005453286217014313,1358.1568968337115,Monitor,Zone condition is stable (SRI: 0.059). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-05 00:00:00,7.1022,1.0387,0.3587,18.28,630.4,4.0,0.011949997012500652,6.2499968749865196e-06,0.0009999997500000633,0.21246666666666666,0.056243837944757014,10.310000000000002,0.004636275011030515,0.06356318346037092,0.0010512527534347663,700.5325923128033,Monitor,Zone condition is stable (SRI: 0.064). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-05 04:00:00,7.1468,1.046,0.4869,25.65,801.9,4.0,0.011149997212500689,-0.00019999990000001575,0.001824999543750135,0.3308333333333333,0.0337026604831442,7.369999999999997,0.006051559558811456,0.05523776900643634,-0.002081353093145372,inf,Monitor,Zone condition is stable (SRI: 0.055). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-05 08:00:00,7.1968,1.0515,0.3958,30.81,902.6,4.0,0.012499996875000736,0.000337499831250054,0.001374999656250101,0.41379999999999995,0.030207749316702323,5.16,0.00968992060272853,0.055736750840125374,0.00012474542723590244,5966.256765087029,Monitor,Zone condition is stable (SRI: 0.056). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-05 12:00:00,7.2479,1.0562,0.1521,15.6,584.5,4.0,0.012774996806250778,6.874996562501912e-05,0.001174999706250055,0.34493333333333326,0.037036025619129775,-15.209999999999999,-0.0033596320420533838,0.056923119693771305,0.00029659213926344814,2505.382921312659,Monitor,Zone condition is stable (SRI: 0.057). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-05 16:00:00,7.2949,1.0604,0.4718,7.79,706.3,4.0,0.011749997062500883,-0.00025624987187500585,0.001049999737500061,0.3398999999999999,0.03456888053433466,-7.81,-0.006017926506776838,0.05662546405797089,-7.44138903466307e-05,inf,Monitor,Zone condition is stable (SRI: 0.057). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-05 20:00:00,7.3353,1.0654,0.2272,7.9,561.9,4.0,0.010099997475000629,-0.0004124997937501151,0.0012499996875000514,0.2837,0.035600852570137675,0.11000000000000032,0.36726938846010376,0.05535013295945191,-0.0003188326949215718,inf,Monitor,Zone condition is stable (SRI: 0.055). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-06 00:00:00,7.3774,1.068,0.5858,17.36,531.3,4.0,0.010524997368750552,0.00010624994687499418,0.0006499998375000801,0.4282666666666666,0.024575745936343287,9.459999999999999,0.004450316654300522,0.053345509440205094,-0.0005011557545227654,inf,Monitor,Zone condition is stable (SRI: 0.053). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-06 04:00:00,7.4215,1.0703,0.4054,28.27,480.7,4.0,0.01102499724375075,0.0001249999375000652,0.0005749998562500281,0.4061333333333333,0.02714618375960356,10.91,0.0040421627825698875,0.05354389404214755,4.959613808657974e-05,9999.0,Monitor,Zone condition is stable (SRI: 0.054). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-06 08:00:00,7.4635,1.072,0.5013,27.93,772.0,4.0,0.01049999737500061,-0.0001312499343750517,0.00042499989375003526,0.4974999999999999,0.021105479938735024,-0.33999999999999986,-0.12352977508757329,0.052686546766934836,-0.00021433676521898746,inf,Monitor,Zone condition is stable (SRI: 0.053). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-06 12:00:00,7.5094,1.0759,0.5659,18.17,597.0,4.0,0.01147499713125084,0.00024374987812508835,0.0009749997562500646,0.4908666666666666,0.023376966768200613,-9.759999999999998,-0.004702869334310434,0.053987566523980846,0.00032525485794778793,2293.624261857371,Monitor,Zone condition is stable (SRI: 0.054). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-06 16:00:00,7.5512,1.0851,0.3537,7.13,1074.2,4.0,0.010449997387500501,-0.00025624987187511687,0.0022999994250001124,0.4736333333333333,0.02206342879316991,-11.040000000000003,-0.0037862322270137325,0.05278485959249583,-0.00030067665770209026,inf,Monitor,Zone condition is stable (SRI: 0.053). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-06 20:00:00,7.5928,1.0874,0.5964,7.52,331.5,4.0,0.010399997400000837,-1.2499993749917528e-05,0.0005749998562500281,0.5053333333333333,0.02058042906247713,0.3899999999999997,0.10666639316309647,0.05223678822161142,-0.00013701780846664882,inf,Monitor,Zone condition is stable (SRI: 0.052). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-07 00:00:00,7.6322,1.0897,0.5538,15.3,914.0,4.0,0.00984999753750053,-0.00013749993125009417,0.0005749998562500281,0.5013,0.019648868718595273,7.780000000000001,0.005064266701251022,0.05175121525577382,-0.00012139321111109746,inf,Monitor,Zone condition is stable (SRI: 0.052). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-07 04:00:00,7.6765,1.0956,0.5119,29.73,1155.1,4.0,0.011074997231250638,0.00030624984687506544,0.0014749996312500963,0.5540333333333334,0.019989730897394392,14.43,0.0030699928572423376,0.054099382576549816,0.0005870416834335777,1270.6092914232504,Monitor,Zone condition is stable (SRI: 0.054). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-07 08:00:00,7.7225,1.0964,0.1572,30.81,583.8,4.0,0.011499997125000784,0.00010624994687504969,0.000199999950000046,0.40763333333333335,0.02821155183608377,1.0799999999999983,0.04259255315504369,0.05686181312029981,0.0006906074632856323,1076.064517669919,Monitor,Zone condition is stable (SRI: 0.057). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-07 12:00:00,7.7646,1.1016,0.1605,16.92,618.9,4.0,0.010524997368750552,-0.00024374987812508835,0.0012999996750000492,0.2765333333333333,0.0380603639406459,-13.889999999999997,-0.003030957741609599,0.05828159920273586,0.0003549464318724046,2089.6629299372576,Monitor,Zone condition is stable (SRI: 0.058). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-07 16:00:00,7.8078,1.1049,0.5709,7.27,868.6,4.0,0.010799997300000818,6.874996562507506e-05,0.0008249997937500717,0.29619999999999996,0.03646171788751834,-9.650000000000002,-0.004476684401729011,0.05770708276006279,-0.00014362907476099854,inf,Monitor,Zone condition is stable (SRI: 0.058). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-07 20:00:00,7.8536,1.1106,0.3968,9.72,210.1,4.0,0.011449997137500676,0.00016249991874998473,0.0014249996437500985,0.3760666666666666,0.03044664073088091,2.450000000000001,0.018693869920869344,0.057919246069801374,5.304081417444229e-05,9999.0,Monitor,Zone condition is stable (SRI: 0.058). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-08 00:00:00,7.8983,1.1135,0.462,19.43,320.6,4.0,0.011174997206250634,-6.874996562501912e-05,0.000724999818750021,0.47656666666666664,0.023448920243401537,9.709999999999999,0.004603501070700173,0.05530852751055991,-0.0006526794766404967,inf,Monitor,Zone condition is stable (SRI: 0.055). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-08 04:00:00,7.9401,1.1148,0.1059,28.56,622.0,4.0,0.010449997387500723,-0.00018124990937500024,0.00032499991875004005,0.3215666666666666,0.03249704019009185,9.129999999999999,0.004578312751553947,0.057844983243331635,0.0006341137746644876,1170.3814779127704,Monitor,Zone condition is stable (SRI: 0.058). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-08 08:00:00,7.9835,1.1225,0.1615,27.57,758.6,4.0,0.010849997287500704,9.999995000000766e-05,0.0019249995187501302,0.24313333333333328,0.044625525069820274,-0.9899999999999984,-0.04383842811962454,0.06078266701878588,0.0007344207602583714,1006.5310963175324,Monitor,Zone condition is stable (SRI: 0.061). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-08 12:00:00,8.0262,1.1315,0.4261,16.7,1045.6,4.0,0.010674997331250435,-4.37499781250726e-05,0.0022499994375001146,0.23116666666666663,0.046178591864420644,-10.870000000000001,-0.003928243231669025,0.06156070320776991,0.00019450899861875675,3796.4274251372426,Monitor,Zone condition is stable (SRI: 0.062). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-08 16:00:00,8.0741,1.1396,0.2532,5.82,989.0,4.0,0.011974997006250817,0.000324999837500136,0.0020249994937501254,0.2802666666666666,0.04272700147210757,-10.879999999999999,-0.0044025739340601295,0.06136611502212912,-4.864703424843892e-05,inf,Monitor,Zone condition is stable (SRI: 0.061). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-08 20:00:00,8.1194,1.1467,0.5112,7.23,1057.6,4.0,0.01132499716875096,-0.00016249991874998473,0.0017749995562501375,0.3968333333333333,0.02853835018160633,1.4100000000000001,0.03212763678891079,0.057442016482761246,-0.0009810243895858703,inf,Monitor,Zone condition is stable (SRI: 0.057). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-09 00:00:00,8.1563,1.154,0.2856,19.19,801.1,4.0,0.009224997693750393,-0.0005249997375002072,0.0018249995437500796,0.3499999999999999,0.02635706096196981,11.96,0.003085284022969502,0.053720117896960635,-0.0009304744138315491,inf,Monitor,Zone condition is stable (SRI: 0.054). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-09 04:00:00,8.1945,1.1587,0.2873,30.08,366.9,4.0,0.009549997612500544,8.12499593750481e-05,0.0011749997062501106,0.3613666666666666,0.02642737160352996,10.889999999999997,0.0035078050038746373,0.054507639443002874,0.0001968803372904753,3786.5252102707705,Monitor,Zone condition is stable (SRI: 0.055). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-09 08:00:00,8.2393,1.1664,0.1772,27.93,225.4,4.0,0.011199997200000799,0.0004124997937501151,0.0019249995187501302,0.2500333333333333,0.044793837113039685,-2.1499999999999986,-0.020837218994055544,0.06324932582223156,0.002185421048451908,337.12070024202535,Monitor,Zone condition is stable (SRI: 0.063). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-09 12:00:00,8.2749,1.1698,0.2703,20.09,271.7,4.0,0.008899997775000687,-0.0005749997125000998,0.000849999787500015,0.2449333333333333,0.03633626063720761,-7.84,-0.004540816905716508,0.05683307555654408,-0.001604062165406328,inf,Monitor,Zone condition is stable (SRI: 0.057). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-09 16:00:00,8.3242,1.1749,0.2823,9.05,417.9,4.0,0.012324996918750468,0.0008562495718750522,0.0012749996812501058,0.2432666666666666,0.05066434470158579,-11.04,-0.004465580114635771,0.06567242968074469,0.0022098379785906574,332.29928050543276,Monitor,Zone condition is stable (SRI: 0.066). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-09 20:00:00,8.3659,1.1801,0.4441,8.03,340.6,4.0,0.01042499739375078,-0.00047499976249998116,0.0012999996750000492,0.33223333333333327,0.031378446920750064,-1.0200000000000014,-0.04088239302195439,0.05894818856145702,-0.0016810598595569522,inf,Monitor,Zone condition is stable (SRI: 0.059). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-10 00:00:00,8.4083,1.185,0.2921,18.82,239.0,4.0,0.010599997350000827,4.374997812501709e-05,0.0012249996937501082,0.33949999999999997,0.03122228609047051,10.790000000000001,0.003929564047306451,0.05890078535025625,-1.1850799837491696e-05,inf,Monitor,Zone condition is stable (SRI: 0.059). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-10 04:00:00,8.449,1.1932,0.18,27.84,223.4,4.0,0.01017499745625046,-0.0001062499468751052,0.0020499994875001243,0.30539999999999995,0.03331684394042738,9.02,0.004512194621707835,0.058409270017315856,-0.00012287880251539822,inf,Monitor,Zone condition is stable (SRI: 0.058). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-10 08:00:00,8.4918,1.1999,0.1581,29.23,1155.9,4.0,0.0106999973250006,0.0001312499343750517,0.0016749995812500866,0.21006666666666662,0.05093595551751072,1.3900000000000006,0.03079134475442803,0.06601975667355404,0.0019026211884042498,385.77318900881346,Monitor,Zone condition is stable (SRI: 0.066). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-10 12:00:00,8.5365,1.2062,0.4015,17.5,1026.7,4.0,0.011174997206250856,0.00011874994062507867,0.0015749996062500915,0.24653333333333327,0.04532836078105764,-11.73,-0.0038107420128510347,0.0641832610392532,-0.0004591237937942619,inf,Monitor,Zone condition is stable (SRI: 0.064). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-10 16:00:00,8.5752,1.2149,0.3707,5.25,354.1,4.0,0.009674997581250705,-0.00037499981250008457,0.002174999456250174,0.3101,0.031199504617046403,-12.25,-0.003159183931361986,0.05891766478894203,-0.0013163987334781095,inf,Monitor,Zone condition is stable (SRI: 0.059). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-10 20:00:00,8.6136,1.2192,0.481,10.95,1033.6,4.0,0.00959999760000043,-1.8749990625071014e-05,0.0010749997312500597,0.4177333333333333,0.022981107450270464,5.699999999999999,0.006736840923361124,0.056038599569417695,-0.0007197661249395528,inf,Monitor,Zone condition is stable (SRI: 0.056). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-11 00:00:00,8.6534,1.2204,0.1288,16.82,542.4,4.0,0.009949997512500525,8.749995625003461e-05,0.0002999999249999857,0.32683333333333325,0.03044355044043882,5.870000000000001,0.006780237345785734,0.059451501963771636,0.0008532253852821389,867.9400669629032,Monitor,Zone condition is stable (SRI: 0.059). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-11 04:00:00,8.7049,1.2237,0.3902,29.51,339.2,4.0,0.012874996781250996,0.000731249634375209,0.0008249997937500717,0.3333333333333332,0.0386248744691296,12.690000000000001,0.004058313312977735,0.06524140439959386,0.0014474752470867444,507.6139278230942,Monitor,Zone condition is stable (SRI: 0.065). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-11 08:00:00,8.7502,1.2315,0.5969,24.6,1080.3,4.0,0.011324997168750515,-0.0003874998062501686,0.0019499995125001291,0.37196666666666656,0.030446187084586705,-4.91,-0.009226071125472577,0.06212783638689445,-0.0007783918085768999,inf,Monitor,Zone condition is stable (SRI: 0.062). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-11 12:00:00,8.7919,1.2365,0.4103,20.94,401.3,4.0,0.01042499739375078,-0.00022499988749996182,0.0012499996875000514,0.46579999999999994,0.022380796506986423,-3.66,-0.011393445735914276,0.05852207065035028,-0.0009014412087757402,inf,Monitor,Zone condition is stable (SRI: 0.059). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-11 16:00:00,8.8303,1.2423,0.2139,11.57,1164.0,4.0,0.00959999760000043,-0.00020624989687511328,0.0014499996375000974,0.4070333333333332,0.023585228109341556,-9.370000000000001,-0.004098186136412535,0.05802319903464395,-0.0001247178727471146,inf,Monitor,Zone condition is stable (SRI: 0.058). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-11 20:00:00,8.8765,1.2469,0.3667,8.31,1070.0,4.0,0.011549997112500893,0.0004874997562501767,0.0011499997125000562,0.3302999999999999,0.034968096107795305,-3.26,-0.014171783488277355,0.06345160189597245,0.0013571003760570292,542.736860956463,Monitor,Zone condition is stable (SRI: 0.063). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-12 00:00:00,8.9195,1.253,0.2379,18.4,1077.1,4.0,0.010749997312500486,-0.00019999990000012677,0.0015249996187500939,0.27283333333333326,0.0394011896566066,10.089999999999998,0.004261644770897374,0.0636641007188937,5.31246924491395e-05,9999.0,Monitor,Zone condition is stable (SRI: 0.064). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-12 04:00:00,8.9573,1.2609,0.3417,28.35,1063.5,4.0,0.00944999763750077,-0.00032499983749996946,0.001974999506250128,0.3154333333333333,0.029958684388089563,9.950000000000003,0.003798994593065942,0.060661748604602335,-0.00075058784092588,inf,Monitor,Zone condition is stable (SRI: 0.061). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-12 08:00:00,8.9991,1.262,0.4809,27.03,586.5,4.0,0.010449997387500723,0.00024999987500001937,0.0002749999312500424,0.3534999999999999,0.02956143656595236,-1.3200000000000003,-0.031666690656584034,0.062180091135210114,0.00037958553775556023,1943.7513695264122,Monitor,Zone condition is stable (SRI: 0.062). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-12 12:00:00,9.0441,1.268,0.3886,22.71,1065.6,4.0,0.011249997187500685,0.00019999990000001532,0.001499999625000095,0.4037333333333333,0.027864851360591133,-4.32,-0.01041666907793264,0.062046285746198165,-3.345133889015237e-05,inf,Monitor,Zone condition is stable (SRI: 0.062). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-12 16:00:00,9.092,1.273,0.3868,8.39,1156.0,4.0,0.011974997006250817,0.00018124990937505575,0.0012499996875000514,0.41876666666666656,0.028595801346293418,-14.32,-0.0033449723006265765,0.062395488789026045,8.730073888178514e-05,8449.006510812836,Monitor,Zone condition is stable (SRI: 0.062). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-12 20:00:00,9.1393,1.2725,0.527,7.38,639.1,4.0,0.011824997043750713,-3.749998125003057e-05,-0.00012499996874999403,0.43413333333333326,0.02723810612479559,-1.0100000000000007,-0.04683172953636574,0.06210398472678245,-7.287599734189995e-05,inf,Monitor,Zone condition is stable (SRI: 0.062). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-13 00:00:00,9.1825,1.2799,0.1096,18.98,676.8,4.0,0.010799997300000374,-0.00025624987187511687,0.0018499995375001338,0.34113333333333323,0.03165907457766015,11.600000000000001,0.003724137609988033,0.06300982610267696,0.00022646028735855503,3254.3903502623625,Monitor,Zone condition is stable (SRI: 0.063). No immediate action required.
East-Pier-Joint,Beam-to-pier connection on east side,2024-01-13 04:00:00,9.2222,1.2824,0.4463,29.81,334.4,4.0,0.009924997518751026,-0.00021874989062486427,0.0006249998437500257,0.3609666666666666,0.027495530584228767,10.829999999999998,0.003665742967152231,0.06099521583790313,-0.0005036524402803468,inf,Monitor,Zone condition is stable (SRI: 0.061). No immediate action required.
